sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"Andrew Lansley","320","South Cambridgeshire","Conservative","1389","3197","2581","http://sexymp.co.uk/mp/348.jpg","E14000934","65922","South Cambridgeshire","England","622300","310500","311800","4550","2220","2330","24","17","45","7.3","440.6","520.2","377.4","3.2","2.3","6","covered_by","E10000003"
"Stephen McPartland","321","Stevenage","Conservative","1597","2655","2863","http://sexymp.co.uk/mp/411.jpg","E14000968","65571","Stevenage","England","1119800","549000","570800","8708","4199","4509","53","44","107","7.8","474.1","564.5","401","3.5","2.9","7.1","covered_by","E10000015"
"Grant Shapps","322","Welwyn Hatfield","Conservative","1440","2942","2575","http://sexymp.co.uk/mp/531.jpg","E14001027","65740","Welwyn Hatfield","England","1119800","549000","570800","8708","4199","4509","53","44","107","7.8","474.1","564.5","401","3.5","2.9","7.1","covered_by","E10000015"
"Gavin Barwell","323","Croydon Central","Conservative","1515","2929","2858","http://sexymp.co.uk/mp/33.jpg","E14000654","65603","Croydon Central","England","364800","176900","187900","2365","1145","1220","23","13","43","6.5","513","606.6","435.6","4","2.3","7.5","covered_by","E09000008"
"Andrew Mitchell","324","Sutton Coldfield","Conservative","1493","3037","2876","http://sexymp.co.uk/mp/426.jpg","E14000985","65703","Sutton Coldfield","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Paul Beresford","325","Mole Valley","Conservative","1414","3047","2577","http://sexymp.co.uk/mp/45.jpg","E14000824","65693","Mole Valley","England","1135400","556400","578900","9419","4408","5011","41","29","89","8.3","446.2","524","380.7","2.9","2.1","6.3","covered_by","E10000030"
"Mark Williams","326","Ceredigion","Liberal Democrat","1544","2742","2783","http://sexymp.co.uk/mp/627.jpg","W07000064","66110","Ceredigion","Wales","75300","37500","37800","774","386","388","2","2","0","10.3","515.9","622","424","0","0","0","covered_by","W06000008"
"Ivan Lewis","327","Bury South","Labour","1699","2523","3083","http://sexymp.co.uk/mp/363.jpg","E14000612","65975","Bury South","England","185400","90700","94700","1693","801","892","14","8","23","9.1","592.9","685","511.7","5.5","3.1","9","covered_by","E08000002"
"Chuka Umunna","328","Streatham","Labour","1489","3444","3258","http://sexymp.co.uk/mp/596.jpg","E14000978","66042","Streatham","England","304500","151800","152700","1355","766","589","31","20","46","4.5","547.4","707","411.6","6.5","4.2","9.6","covered_by","E09000022"
"James Gray","329","North Wiltshire","Conservative","1565","2769","2901","http://sexymp.co.uk/mp/238.jpg","E14000860","65822","North Wiltshire","England","474300","234300","240100","4138","1964","2174","19","17","39","8.7","476","553.2","413.3","3.5","3.1","7.1","covered_by","E06000054"
"David Hamilton","330","Midlothian","Labour","1479","2983","2791","http://sexymp.co.uk/mp/255.jpg","S14000045","14441","Midlothian","Scotland","82400","39300","43000","782","375","407","6","3","7","9.5","601.2","704.4","509.3","6.1","3.1","7.1","covered_by","S12000019"
"Mark Menzies","331","Fylde","Conservative","1464","2951","2706","http://sexymp.co.uk/mp/416.jpg","E14000706","65955","Fylde","England","1171600","575400","596100","11676","5661","6015","74","48","116","10","579.4","683.7","490.2","5.4","3.5","8.4","covered_by","E10000017"
"Jo Swinson","332","East Dunbartonshire","Liberal Democrat","1393","33045","27251","http://sexymp.co.uk/mp/576.jpg","S14000018","14415","East Dunbartonshire","Scotland","351700","170500","181250","3676.5","1833","1843.5","22.5","16.5","37","9.899999999999999","669.3","845.75","536","2.95","2.15","6.199999999999999","overlapped_by (calculated average)","S12000045,S12000046"
"Jacob Rees-Mogg","333","North East Somerset","Conservative","1430","3096","2729","http://sexymp.co.uk/mp/498.jpg","E14000846","65619","North East Somerset","England","175500","85900","89600","1560","761","799","4","3","15","8.9","468.3","576.2","379.6","2.2","1.6","8.2","covered_by","E06000022"
"Laurence Robertson","334","Tewkesbury","Conservative","1529","2734","2782","http://sexymp.co.uk/mp/511.jpg","E14000990","65976","Tewkesbury","England","598300","293300","305000","5470","2656","2814","19","10","43","9.1","484.1","583.6","401.2","2.8","1.5","6.4","covered_by","E10000013"
"Tim Yeo","335","South Suffolk","Conservative","1545","2673","2787","http://sexymp.co.uk/mp/647.jpg","E14000946","65614","South Suffolk","England","730100","360900","369200","6880","3337","3543","35","21","54","9.4","465.2","547.2","395.1","4.2","2.5","6.4","covered_by","E10000029"
"Kelvin Hopkins","336","Luton North","Labour","1649","2662","3159","http://sexymp.co.uk/mp/296.jpg","E14000800","65887","Luton North","England","203600","102300","101300","1309","663","646","17","10","21","6.4","558.4","650.9","472.8","4.8","2.8","5.9","covered_by","E06000032"
"Paul Blomfield","337","Sheffield Central","Labour","1778","2347","3192","http://sexymp.co.uk/mp/57.jpg","E14000919","65957","Sheffield Central","England","551800","272500","279200","4719","2288","2431","35","22","50","8.6","555.6","660.5","469","5.2","3.2","7.3","covered_by","E08000019"
"Geoffrey Cox","338","Torridge and West Devon","Conservative","1475","2794","2688","http://sexymp.co.uk/mp/127.jpg","E14001000","65904","Torridge and West Devon","England","64000","31300","32700","750","351","399","2","1","5","11.7","515.6","585","457.9","0","0","7.8","covered_by","E07000046"
"Simon Reevell","339","Dewsbury","Conservative","1652","2537","3036","http://sexymp.co.uk/mp/499.jpg","E14000666","65746","Dewsbury","England","423000","208900","214100","3609","1750","1859","37","28","49","8.5","576.8","688.4","484","6.4","4.8","8.4","covered_by","E08000034"
"David Ward","340","Bradford East","Liberal Democrat","1398","2940","2540","http://sexymp.co.uk/mp/609.jpg","E14000587","65694","Bradford East","England","523100","257399","265700","4222","2026","2196","56","37","86","8.1","597.5","704.7","513.1","6.7","4.5","10.3","covered_by","E08000032"
"Stephen Metcalfe","341","South Basildon and East Thurrock","Conservative","1541","2756","2931","http://sexymp.co.uk/mp/418.jpg","E14000933","65962","South Basildon and East Thurrock","England","576633.3333333334","281600","295000","5137.666666666667","2427.3333333333335","2710.3333333333335","25","17.666666666666668","49","8.133333333333333","515.9333333333333","601.5666666666666","445.9666666666667","2.8666666666666667","1.9333333333333333","7.1000000000000005","overlapped_by (calculated average)","E06000034,E07000066,E10000012"
"Jerem Wright","342","Kenilworth and Southam","Conservative","1459","2815","2693","http://sexymp.co.uk/mp/645.jpg","E14000767","65968","Kenilworth and Southam","England","546600","269600","277000","4823","2371","2452","28","21","46","8.8","495.1","593.6","415.4","4.5","3.3","7.3","covered_by","E10000031"
"Chloe Smith","343","Norwich North","Conservative","1334","36135","28591","http://sexymp.co.uk/mp/548.jpg","E14000863","65768","Norwich North","England","124700","60900","63800","1281","578","703","5","5","8","10.3","441.2","479.2","412.6","4.4","4.4","6.9","covered_by","E07000144"
"Philip Hollobone","344","Kettering","Conservative","1565","2645","2919","http://sexymp.co.uk/mp/293.jpg","E14000769","66001","Kettering","England","93800","46100","47800","820","399","421","6","6","10","8.7","539","647","450.3","4.9","4.9","8.1","covered_by","E07000153"
"Andrew Bingham","345","High Peak","Conservative","1603","2518","2921","http://sexymp.co.uk/mp/49.jpg","E14000748","66052","High Peak","England","91000","44800","46200","817","387","430","2","2","0","9","524.9","615.4","446.8","0","0","0","covered_by","E07000037"
"Justine Greening","346","Putney","Conservative","1351","34611","28462","http://sexymp.co.uk/mp/243.jpg","E14000887","66045","Putney","England","307700","149200","158500","1521","726","795","18","13","41","4.9","531.7","628.4","451.5","3.3","2.4","7.4","covered_by","E09000032"
"Nigel Adams","347","Selby and Ainsty","Conservative","1418","2826","2590","http://sexymp.co.uk/mp/4.jpg","E14000917","65842","Selby and Ainsty","England","601200","296400","304800","6049","2844","3205","19","14","35","10.1","495","579.3","425.4","3.1","2.3","5.8","covered_by","E10000023"
"Danny Alexander","348","Inverness, Nairn, Badenoch and Strathspey","Liberal Democrat","1529","2758","2959","http://sexymp.co.uk/mp/8.jpg","S14000039","14435","Inverness, Nairn, Badenoch and Strathspey","Scotland","5254800","2548200","2706600","53661","25913","27748","238","159","409","10.2","640.9","765.8","539.9","4.1","2.7","6.9","covered_by","S15000001"
"Jeffrey Donaldson","349","Lagan Valley","Democratic Unionist","1556","2686","2984","http://sexymp.co.uk/mp/161.jpg","N06000009","66132","Lagan Valley","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Damian Green","350","Ashford","Conservative","1556","2567","2849","http://sexymp.co.uk/mp/241.jpg","E14000536","65811","Ashford","England","118400","57400","61000","888","428","460","3","2","8","7.5","439.1","517.3","377.6","2.1","0","5.5","covered_by","E07000105"
"Iain Duncan Smith","351","Chingford and Woodford Green","Conservative","1544","2635","2919","http://sexymp.co.uk/mp/174.jpg","E14000634","65721","Chingford and Woodford Green","England","270550","134750","135850","1536.5","739","797.5","20.5","10.5","36","5.7","481.1","565","417.2","4.35","2.2","7.6","overlapped_by (calculated average)","E09000026,E09000031"
"Paul Murphy","352","Torfaen","Labour","1702","2417","3227","http://sexymp.co.uk/mp/447.jpg","W07000053","66104","Torfaen","Wales","91200","44400","46800","913","455","458","7","6","12","10","574","708.7","459.1","6.4","5.5","10.9","covered_by","W06000020"
"Andy Slaughter","353","Hammersmith","Labour","1613","2559","3109","http://sexymp.co.uk/mp/545.jpg","E14000726","65836","Hammersmith","England","182400","89100","93300","937","486","451","9","8","13","5.1","563.6","699.2","451.3","3.3","2.9","4.7","covered_by","E09000013"
"Chris Bryant","354","Rhondda","Labour","1506","3069","3284","http://sexymp.co.uk/mp/81.jpg","W07000052","66092","Rhondda","Wales","234400","114600","119800","2451","1209","1242","11","6","14","10.5","658.9","793.5","545.3","3.7","2","4.6","covered_by","W06000016"
"John Howell","355","Henley","Conservative","1536","2632","2933","http://sexymp.co.uk/mp/302.jpg","E14000742","65786","Henley","England","654800","324100","330700","5058","2476","2582","31","22","54","7.7","476.2","566.8","400.2","3.6","2.6","6.3","covered_by","E10000025"
"Andrew Robathan","356","South Leicestershire","Conservative","1529","2568","2860","http://sexymp.co.uk/mp/507.jpg","E14000940","66034","South Leicestershire","England","651200","321700","329500","5455","2732","2723","22","19","41","8.4","473.7","574.1","390.8","3.2","2.7","5.9","covered_by","E10000018"
"Roberta Blackman-Woods","357","City of Durham","Labour","1441","29592","29504","http://sexymp.co.uk/mp/53.jpg","E14000641","66021","City of Durham","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"James Brokenshire","358","Old Bexley and Sidcup","Conservative","1536","2634","2975","http://sexymp.co.uk/mp/72.jpg","E14000869","65653","Old Bexley and Sidcup","England","232800","112100","120700","1847","895","952","9","4","13","7.9","481.9","588.8","398","2.8","1.3","4.1","covered_by","E09000004"
"Mike Weatherley","359","Hove","Conservative","1564","2555","3002","http://sexymp.co.uk/mp/613.jpg","E14000755","65691","Hove","England","273000","136200","136800","2081","978","1103","16","16","27","7.6","533.2","624","456.9","4.9","4.9","8.2","covered_by","E06000043"
"Glyn Davies","360","Montgomeryshire","Conservative","1551","2575","2988","http://sexymp.co.uk/mp/148.jpg","W07000063","66111","Montgomeryshire","Wales","133100","65800","67300","1426","718","708","3","3","12","10.7","488.6","579.6","413.1","2.4","2.4","9.7","covered_by","W06000023"
"James Paice","361","South East Cambridgeshire","Conservative","1538","2684","3075","http://sexymp.co.uk/mp/469.jpg","E14000937","65997","South East Cambridgeshire","England","622300","310500","311800","4550","2220","2330","24","17","45","7.3","440.6","520.2","377.4","3.2","2.3","6","covered_by","E10000003"
"Tom Blenkinsop","362","Middlesbrough South and East Cleveland","Labour","1493","2906","3160","http://sexymp.co.uk/mp/56.jpg","E14000820","65657","Middlesbrough South and East Cleveland","England","136800","66700","70100","1382","670","712","5","2.5","13","10.100000000000001","632.45","739.95","542.6500000000001","2.25","1","6.75","overlapped_by (calculated average)","E06000002,E06000003"
"Tracey Crouch","363","Chatham and Aylesford","Conservative","1329","33342","28862","http://sexymp.co.uk/mp/133.jpg","E14000626","66075","Chatham and Aylesford","England","617500","302633.3333333333","314833.3333333333","5460","2623","2837","26.333333333333332","17","50","8.166666666666666","509.5","604.1999999999999","431.3","3.766666666666667","2.7000000000000006","6.333333333333333","overlapped_by (calculated average)","E06000035,E10000016,E07000115"
"Kate Hoey","364","Vauxhall","Labour","1534","26234","30348","http://sexymp.co.uk/mp/291.jpg","E14001008","65825","Vauxhall","England","304500","151800","152700","1355","766","589","31","20","46","4.5","547.4","707","411.6","6.5","4.2","9.6","covered_by","E09000022"
"Ian Liddell-Grainger","365","Bridgwater and West Somerset","Conservative","1560","2521","3026","http://sexymp.co.uk/mp/365.jpg","E14000595","65620","Bridgwater and West Somerset","England","531600","259300","272200","5366","2519","2847","23","19","43","10.1","467","550.3","396.1","4","3.3","7.4","covered_by","E10000027"
"Steve Rotherham","366","Liverpool, Walton","Labour","1673","2324","3164","http://sexymp.co.uk/mp/515.jpg","E14000794","65970","Liverpool, Walton","England","465700","230400","235200","4232","2035","2197","25","19","41","9.1","674.9","787.3","573.2","4.3","3.2","6.9","covered_by","E08000012"
"Teresa Pearse","367","Erith and Thamesmead","Labour","1314","33760","28988","http://sexymp.co.uk/mp/475.jpg","E14000696","66023","Erith and Thamesmead","England","244150","119500","124650","1695","836.5","858.5","11.5","8","26.5","6.95","517.45","638.95","423.8","2.95","1.9500000000000002","6.3999999999999995","overlapped_by (calculated average)","E09000004,E09000011"
"Liz Kendall","368","Leicester West","Labour","1258","39270","30680","http://sexymp.co.uk/mp/338.jpg","E14000784","65587","Leicester West","England","329600","163100","166600","2330","1185","1145","40","28","0","7.1","595.4","725.4","486.7","7.5","5.3","0","covered_by","E06000016"
"Greg Knight","369","East Yorkshire","Conservative","1619","2368","3068","http://sexymp.co.uk/mp/342.jpg","E14000683","65979","East Yorkshire","England","334700","163600","171100","3571","1703","1868","12","7","16","10.7","515.1","600.4","441.8","3.9","2.3","5.2","covered_by","E06000011"
"Jenny Willot","370","Cardiff Central","Liberal Democrat","1290","31900","26469","http://sexymp.co.uk/mp/632.jpg","W07000050","66090","Cardiff Central","Wales","345400","169900","175600","2609","1285","1324","21","18","35","7.6","547.7","669.8","452.9","4.4","3.8","7.3","covered_by","W06000015"
"Lilian Greenwood","371","Nottingham South","Labour","1262","35630","28284","http://sexymp.co.uk/mp/244.jpg","E14000867","65945","Nottingham South","England","303900","153200","150700","2257","1159","1098","27","21","48","7.4","621.6","766.4","503.8","6.1","4.7","10.7","covered_by","E06000018"
"John Denham","372","Southampton, Itchen","Labour","1587","2505","3147","http://sexymp.co.uk/mp/153.jpg","E14000955","66016","Southampton, Itchen","England","235900","119200","116700","1750","843","907","14","6","29","7.4","551.9","657.9","458.1","3.9","1.7","8.1","covered_by","E06000045"
"Natascha Engel","373","North East Derbyshire","Labour","1293","30877","25963","http://sexymp.co.uk/mp/187.jpg","E14000843","65676","North East Derbyshire","England","770700","379100","391600","7437","3643","3794","25","17","39","9.6","529.2","633.9","442.8","2.9","2","4.6","covered_by","E10000007"
"Kenneth Clarke","374","Rushcliffe","Conservative","1583","2663","3357","http://sexymp.co.uk/mp/113.jpg","E14000908","65736","Rushcliffe","England","111200","54800","56500","940","425","515","5","3","8","8.4","445.8","495.9","401.5","4.4","2.6","7","covered_by","E07000176"
"Louise Bagshawe","375","Corby","Conservative","1256","39913","31745","http://sexymp.co.uk/mp/20.jpg","E14000648","65590","Corby","England","694000","342300","351600","5720","2797","2923","46","33","82","8.2","540.8","631.6","460.4","5","3.6","8.8","covered_by","E10000021"
"Meg Hillier","376","Hackney South and Shoreditch","Labour Co-operative","1337","30384","27633","http://sexymp.co.uk/mp/285.jpg","E14000721","65752","Hackney South and Shoreditch","England","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match",""
"Gemma Doyle","377","West Dunbartonshire","Labour Co-operative","1269","36513","29781","http://sexymp.co.uk/mp/167.jpg","S14000059","14456","West Dunbartonshire","Scotland","90400","43000","47400","1043","526","517","5","4","5","11.5","762.3","996.6","585.9","4.7","3.8","4.7","covered_by","S12000039"
"Julie Elliot","378","Sunderland Central","Labour","1284","31548","26538","http://sexymp.co.uk/mp/181.jpg","E14000982","65586","Sunderland Central","England","275300","133900","141500","2732","1333","1399","9","3","21","9.9","619.8","740.4","521.7","2.8","0.9","6.4","covered_by","E08000024"
"Luciana Berger","379","Liverpool, Wavertree","Labour Co-operative","1140","50575","32167","http://sexymp.co.uk/mp/46.jpg","E14000795","65644","Liverpool, Wavertree","England","465700","230400","235200","4232","2035","2197","25","19","41","9.1","674.9","787.3","573.2","4.3","3.2","6.9","covered_by","E08000012"
"Joan Ruddock","380","Lewisham, Deptford","Labour","1324","30236","27265","http://sexymp.co.uk/mp/520.jpg","E14000789","66041","Lewisham, Deptford","England","276900","135600","141300","1607","768","839","22","15","52","5.8","580.8","686","493.4","4.5","3.1","10.5","covered_by","E09000023"
"Caroline Flint","381","Don Valley","Labour","1157","46131","30614","http://sexymp.co.uk/mp/204.jpg","E14000667","65553","Don Valley","England","302500","149200","153300","2872","1457","1415","21","18","36","9.5","583.5","705.9","484.9","5.6","4.8","9.5","covered_by","E08000017"
"Gloria de Piero","382","Ashfield","Labour","1164","43505","29567","http://sexymp.co.uk/mp/152.jpg","E14000535","65895","Ashfield","England","786800","387200","399600","7333","3540","3793","33","24","64","9.3","525.1","611.2","451.9","3.7","2.7","7.1","covered_by","E10000024"
"Rachel Reeves","383","Leeds West","Labour","1254","37891","30640","http://sexymp.co.uk/mp/500.jpg","E14000781","65988","Leeds West","England","750700","368000","382700","6362","3065","3297","43","33","98","8.5","578.9","682.4","493.6","4.2","3.3","9.6","covered_by","E08000035"
"Albert Owen","384","Ynys M!!n","Labour","1562","2488","3126","http://sexymp.co.uk/mp/468.jpg","W07000041","66115","Ynys Môn","Wales","69900","34400","35500","783","377","406","5","4","10","11.2","521.9","625.5","431.5","6.5","5.2","12.9","covered_by","W06000001"
"Peter Aldous","385","Waveney","Conservative","1457","2771","3060","http://sexymp.co.uk/mp/7.jpg","E14001022","66004","Waveney","England","115400","56000","59300","1386","671","715","5","3","8","12","511.1","612.1","423.1","4","2.4","6.4","covered_by","E07000206"
"Michael Gove","386","Surrey Heath","Conservative","1462","2738","3099","http://sexymp.co.uk/mp/235.jpg","E14000983","65747","Surrey Heath","England","1135400","556400","578900","9419","4408","5011","41","29","89","8.3","446.2","524","380.7","2.9","2.1","6.3","covered_by","E10000030"
"Kerry McCarthey","387","Bristol East","Labour","1257","33673","28000","http://sexymp.co.uk/mp/394.jpg","E14000599","65839","Bristol East","England","428100","213400","214700","3290","1595","1695","20","17","45","7.7","556.2","668.5","464.2","3","2.5","6.7","covered_by","E06000023"
"John Randall","388","Uxbridge and South Ruislip","Conservative","1668","2430","3482","http://sexymp.co.uk/mp/493.jpg","E14001007","65613","Uxbridge and South Ruislip","England","275500","136800","138700","1780","866","914","13","8","30","6.5","481.9","556.5","418.9","3","1.8","6.8","covered_by","E09000017"
"Sharon Hodgeson","389","Washington and Sunderland West","Labour","1386","29037","29830","http://sexymp.co.uk/mp/290.jpg","E14001020","66049","Washington and Sunderland West","England","275300","133900","141500","2732","1333","1399","9","3","21","9.9","619.8","740.4","521.7","2.8","0.9","6.4","covered_by","E08000024"
"Rosie Winterton","390","Doncaster Central","Labour","1323","29445","27532","http://sexymp.co.uk/mp/637.jpg","E14000668","65621","Doncaster Central","England","302500","149200","153300","2872","1457","1415","21","18","36","9.5","583.5","705.9","484.9","5.6","4.8","9.5","covered_by","E08000017"
"Katy Clark","391","North Ayrshire and Arran","Labour","1330","30676","29089","http://sexymp.co.uk/mp/112.jpg","S14000048","14445","North Ayrshire and Arran","Scotland","135100","64099","71000","1535","756","779","12","7","13","11.4","676.9","839.9","550.4","8.3","4.8","8.9","covered_by","S12000021"
"Catherin McKinnell","392","Newcastle upon Tyne North","Labour","1216","39307","30715","http://sexymp.co.uk/mp/409.jpg","E14000833","65664","Newcastle upon Tyne North","England","279100","139900","139200","2380","1154","1226","9","7","32","8.5","609.2","729.4","511.3","2.6","2.1","9.3","covered_by","E08000021"
"Anne McIntosh","393","Thirsk and Malton","Conservative","1510","24485","29751","http://sexymp.co.uk/mp/407.jpg","E14000993","65686","Thirsk and Malton","England","601200","296400","304800","6049","2844","3205","19","14","35","10.1","495","579.3","425.4","3.1","2.3","5.8","covered_by","E10000023"
"Diana Johnson","394","Kingston upon Hull North","Labour","1318","29355","27452","http://sexymp.co.uk/mp/321.jpg","E14000772","65618","Kingston upon Hull North","England","256100","128300","127800","2358","1189","1169","13","8","23","9.2","672","808.1","555.5","3.4","2.1","6","covered_by","E06000010"
"Mark Pawsey","395","Rugby","Conservative","1591","2270","3036","http://sexymp.co.uk/mp/474.jpg","E14000905","65656","Rugby","England","546600","269600","277000","4823","2371","2452","28","21","46","8.8","495.1","593.6","415.4","4.5","3.3","7.3","covered_by","E10000031"
"Lynne Featherstone","396","Hornsey and Wood Green","Liberal Democrat","1216","35755","28200","http://sexymp.co.uk/mp/199.jpg","E14000752","65883","Hornsey and Wood Green","England","255500","126800","128699","1107","574","533","15","10","26","4.3","492.2","593","408.9","3.5","2.4","6.1","covered_by","E09000014"
"Shabana Mahmood","397","Birmingham, Ladywood","Labour","1236","34360","28236","http://sexymp.co.uk/mp/385.jpg","E14000564","65989","Birmingham, Ladywood","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Tom Harris","398","Glasgow South","Labour","1643","2363","3372","http://sexymp.co.uk/mp/267.jpg","S14000034","14430","Glasgow South","Scotland","598800","290600","308300","6403","3201","3202","45","33","71","10.7","840.5","1080.6","661.7","5.9","4.3","9.2","covered_by","S12000046"
"Stephen Mosley","399","City of Chester","Conservative","1624","2257","3155","http://sexymp.co.uk/mp/438.jpg","E14000640","65734","City of Chester","England","329500","160600","168900","3155","1503","1652","17","16","33","9.6","528.4","616.9","452.4","4.5","4.3","8.8","covered_by","E06000050"
"Mike Penning","400","Hemel Hempstead","Conservative","1569","2429","3219","http://sexymp.co.uk/mp/476.jpg","E14000739","65967","Hemel Hempstead","England","145300","71500","73800","1125","566","559","5","4","10","7.7","461.1","569.7","366.3","2.7","2.2","5.4","covered_by","E07000096"
"Bridget Phillipson","401","Houghton and Sunderland South","Labour","1196","39576","30560","http://sexymp.co.uk/mp/482.jpg","E14000754","65947","Houghton and Sunderland South","England","275300","133900","141500","2732","1333","1399","9","3","21","9.9","619.8","740.4","521.7","2.8","0.9","6.4","covered_by","E08000024"
"Mark Durkan","402","Foyle","Social Democratic and Labour","1547","2479","3214","http://sexymp.co.uk/mp/176.jpg","N06000008","66131","Foyle","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Louise Ellman","403","Liverpool, Riverside","Labour Co-operative","1311","29272","27667","http://sexymp.co.uk/mp/184.jpg","E14000793","66066","Liverpool, Riverside","England","465700","230400","235200","4232","2035","2197","25","19","41","9.1","674.9","787.3","573.2","4.3","3.2","6.9","covered_by","E08000012"
"Barbara Keeley","404","Worsley and Eccles South","Labour","1181","37130","27922","http://sexymp.co.uk/mp/335.jpg","E14001054","65757","Worsley and Eccles South","England","234500","117200","117300","2131","1023","1108","17","10","22","9.1","661.6","770.4","573.5","4.8","2.8","6.2","covered_by","E08000006"
"Geoffrey Robinson","405","Coventry North West","Labour","1534","2792","3562","http://sexymp.co.uk/mp/512.jpg","E14000650","65575","Coventry North West","England","316900","157800","159100","2630","1303","1327","27","17","34","8.3","577.2","689.7","479.4","5.6","3.5","7","covered_by","E08000026"
"David Hanson","406","Delyn","Labour","1650","2327","3378","http://sexymp.co.uk/mp/262.jpg","W07000042","66112","Delyn","Wales","152700","75300","77400","1339","672","667","5","5","6","8.8","528.8","620.2","453.7","2.9","2.9","3.5","covered_by","W06000005"
"Peter Hain","407","Neath","Labour","1425","2841","3185","http://sexymp.co.uk/mp/252.jpg","W07000069","66082","Neath","Wales","189300","93200","96100","2007.5","1000","1007.5","9.5","6.5","16.5","10.75","616.85","749.5","510.05","4.3","3","7.6","overlapped_by (calculated average)","W06000011,W06000012"
"Debbie Abrahams","408","Oldham East and Saddleworth","Labour","1194","35483","27751","http://sexymp.co.uk/mp/3.jpg","E14000870","65903","Oldham East and Saddleworth","England","225200","110300","114800","2004","969","1035","22","19","29","8.9","631.5","751.1","529.7","6.7","5.8","8.8","covered_by","E08000004"
"Yasmin Qureshi","409","Bolton South East","Labour","1300","29451","27763","http://sexymp.co.uk/mp/491.jpg","E14000579","65712","Bolton South East","England","277300","137000","140300","2498","1207","1291","20","13","42","9","605.8","704.9","518.3","5.2","3.4","10.8","covered_by","E08000001"
"Yvette Cooper","410","Normanton, Pontefract and Castleford","Labour","1297","29973","28265","http://sexymp.co.uk/mp/125.jpg","E14000836","65918","Normanton, Pontefract and Castleford","England","326400","160200","166300","3136","1505","1631","29","19","42","9.6","599.1","704.5","507.4","7.1","4.6","10.1","covered_by","E08000036"
"Adrian Bailey","411","West Bromwich West","Labour Co-operative","1581","2461","3378","http://sexymp.co.uk/mp/21.jpg","E14001030","66047","West Bromwich West","England","309000","152100","156900","2775","1379","1396","33","25","56","9","610.6","749.1","501.9","6.6","5","11.1","covered_by","E08000028"
"Karen Lumley","412","Redditch","Conservative","1469","24171","29173","http://sexymp.co.uk/mp/379.jpg","E14000892","65700","Redditch","England","566600","278900","287600","5290","2527","2763","15","10","37","9.3","488.9","572.4","416.6","2.4","1.6","5.9","covered_by","E10000034"
"Nadine Dorries","413","Mid Bedfordshire","Conservative","1157","37253","27545","http://sexymp.co.uk/mp/165.jpg","E14000813","65718","Mid Bedfordshire","England","206700","102150","104600","1545.5","767","778.5","15.5","10","18.5","7.55","486.75","569.7","415.65","6.35","4","7.15","overlapped_by (calculated average)","E06000055,E06000056"
"William Bain","414","Glasgow North East","Labour","1583","2406","3332","http://sexymp.co.uk/mp/22.jpg","S14000032","14428","Glasgow North East","Scotland","351700","170500","181250","3676.5","1833","1843.5","22.5","16.5","37","9.899999999999999","669.3","845.75","536","2.95","2.15","6.199999999999999","overlapped_by (calculated average)","S12000045,S12000046"
"Susan Jones","415","Clwyd South","Labour","1165","37567","28353","http://sexymp.co.uk/mp/330.jpg","W07000062","66121","Clwyd South","Wales","114500","56600","57850","1159.5","557.5","602","5.5","3","7","10.3","565.7","647.55","497.6","3.65","1.15","5.15","overlapped_by (calculated average)","W06000004,W06000006"
"Emma Reynolds","416","Wolverhampton North East","Labour","1215","35675","29714","http://sexymp.co.uk/mp/502.jpg","E14001049","65777","Wolverhampton North East","England","249900","123700","126200","2335","1156","1179","24","13","31","9.3","584.7","706.2","476.3","6.6","3.6","8.4","covered_by","E08000031"
"Siobhain McDonagh","417","Mitcham and Morden","Labour","1213","32622","27185","http://sexymp.co.uk/mp/399.jpg","E14000823","66038","Mitcham and Morden","England","200500","99000","101500","1171","566","605","15","9","26","5.8","480.8","572.2","407.3","4.2","2.5","7.3","covered_by","E09000024"
"Alex Cunningham","418","Stockton North","Labour","1525","2463","3222","http://sexymp.co.uk/mp/136.jpg","E14000970","65641","Stockton North","England","191800","94200","97700","1662","785","877","12","10","17","8.7","577.7","658.1","511.1","4.9","4.1","7","covered_by","E06000004"
"Tessa Munt","419","Wells","Liberal Democrat","1262","30241","27533","http://sexymp.co.uk/mp/444.jpg","E14001026","65560","Wells","England","531600","259300","272200","5366","2519","2847","23","19","43","10.1","467","550.3","396.1","4","3.3","7.4","covered_by","E10000027"
