sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","life_exp_birth_male_years","life_exp_birth_male_rank","life_exp_birth_female_years","life_exp_birth_female_rank","life_exp_65_male_years","life_exp_65_male_rank","life_exp_65_female_years","life_exp_65_female_rank","match_type","matched_by"
"James Gray","355","North Wiltshire","Conservative","1500","2821","2943","http://sexymp.co.uk/mp/238.jpg","E14000860","65822","North Wiltshire","England","80.4","101","83.9","108","19.3","98","21.8","104","covered_by","E06000054"
"Rachel Reeves","356","Leeds West","Labour","1336","38397","31477","http://sexymp.co.uk/mp/500.jpg","E14000781","65988","Leeds West","England","78","272","82.1","272","17.7","292","20.3","291","covered_by","E08000035"
"Conor Burns","357","Bournemouth West","Conservative","1456","2871","2839","http://sexymp.co.uk/mp/87.jpg","E14000585","65933","Bournemouth West","England","79.4","177","83.6","141","19","136.5","21.4","153","overlapped_by (calculated average)","E06000028,E06000029"
"Ian Liddell-Grainger","358","Bridgwater and West Somerset","Conservative","1590","2609","3064","http://sexymp.co.uk/mp/365.jpg","E14000595","65620","Bridgwater and West Somerset","England","80.6","88","84.1","96","19.1","118","21.7","107","overlapped_by (calculated average)","E07000188"
"Sadiq Khan","359","Tooting","Labour","1533","2962","3259","http://sexymp.co.uk/mp/340.jpg","E14000998","65554","Tooting","England","79.1","210","83.2","180","18.1","243","20.9","219","covered_by","E09000032"
"Mark Williams","360","Ceredigion","Liberal Democrat","1470","2796","2835","http://sexymp.co.uk/mp/627.jpg","W07000064","66110","Ceredigion","Wales","79.9","144","83.9","114","19.4","76","21.9","82","covered_by","W06000008"
"Charles Hendry","361","Wealden","Conservative","1472","2731","2788","http://sexymp.co.uk/mp/280.jpg","E14001023","65961","Wealden","England","81","58","84.2","81","19.6","63","21.9","86","covered_by","E07000065"
"Stephen McPartland","362","Stevenage","Conservative","1506","2730","2919","http://sexymp.co.uk/mp/411.jpg","E14000968","65571","Stevenage","England","80.15","122.75","83.27499999999999","172.75","18.725","166.5","21.175","181.75","overlapped_by (calculated average)","E07000097,E07000099,E07000101,E07000104"
"Steve Rotherham","363","Liverpool, Walton","Labour","1696","2397","3186","http://sexymp.co.uk/mp/515.jpg","E14000794","65970","Liverpool, Walton","England","76.1","341","80.2","341","16.6","343","19.2","341","covered_by","E08000012"
"Danny Alexander","364","Inverness, Nairn, Badenoch and Strathspey","Liberal Democrat","1503","2817","2996","http://sexymp.co.uk/mp/8.jpg","S14000039","14435","Inverness, Nairn, Badenoch and Strathspey","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Lilian Greenwood","365","Nottingham South","Labour","1312","36088","29164","http://sexymp.co.uk/mp/244.jpg","E14000867","65945","Nottingham South","England","76.9","328","81.5","307","16.8","340","20.5","266","covered_by","E06000018"
"Debbie Abrahams","366","Oldham East and Saddleworth","Labour","1303","35961","28640","http://sexymp.co.uk/mp/3.jpg","E14000870","65903","Oldham East and Saddleworth","England","77.1","322","81.1","323","17.1","330","19.8","320","covered_by","E08000004"
"Simon Hughes","367","Bermondsey and Old Southwark","Liberal Democrat","1521","2718","2990","http://sexymp.co.uk/mp/304.jpg","E14000553","65689","Bermondsey and Old Southwark","England","78","269","83.1","187","17.9","265","21.4","153","covered_by","E09000028"
"Nick Gibb","368","Bognor Regis and Littlehampton","Conservative","1475","2711","2821","http://sexymp.co.uk/mp/222.jpg","E14000576","65841","Bognor Regis and Littlehampton","England","79.7","160","83.5","142","19.1","130","21.6","121","covered_by","E07000224"
"Andrew Turner","369","Isle of Wight","Conservative","1523","2736","3025","http://sexymp.co.uk/mp/591.jpg","E14000762","65791","Isle of Wight","England","80","139","83.5","141","18.9","156","21.5","149","covered_by","E06000046"
"Kevin Barron","370","Rother Valley","Labour","1438","2938","2910","http://sexymp.co.uk/mp/32.jpg","E14000903","65930","Rother Valley","England","78","277","81.6","302","17.5","310","20.2","300","covered_by","E08000018"
"Pauline Latham","371","Mid Derbyshire","Conservative","1707","24035","32778","http://sexymp.co.uk/mp/349.jpg","E14000814","66007","Mid Derbyshire","England","79.2","198.66666666666666","83.23333333333333","175.33333333333334","18.3","222","21.333333333333332","165.33333333333334","overlapped_by (calculated average)","E06000015,E07000032,E07000036"
"Mark Spencer","372","Sherwood","Conservative","1321","3136","2600","http://sexymp.co.uk/mp/558.jpg","E14000924","65632","Sherwood","England","79.13333333333333","196.33333333333334","82.5","241","17.96666666666667","250.66666666666666","20.5","259.6666666666667","overlapped_by (calculated average)","E07000170,E07000173,E07000175"
"Stella Creasy","373","Walthamstow","Labour","1274","42098","32263","http://sexymp.co.uk/mp/131.jpg","E14001013","65651","Walthamstow","England","79.2","199","83.4","158","18.7","180","21.6","137","covered_by","E09000031"
"Lisa Nandy","374","Wigan","Labour","1318","37610","31199","http://sexymp.co.uk/mp/451.jpg","E14001039","65612","Wigan","England","77.4","317","80.8","330","17.2","326","19.3","334","covered_by","E08000010"
"Michael Gove","375","Surrey Heath","Conservative","1525","2796","3132","http://sexymp.co.uk/mp/235.jpg","E14000983","65747","Surrey Heath","England","82.1","5","85.3","18","20.2","14","22.6","26","overlapped_by (calculated average)","E07000209"
"Natascha Engel","376","North East Derbyshire","Labour","1328","31349","26714","http://sexymp.co.uk/mp/187.jpg","E14000843","65676","North East Derbyshire","England","78.7","226","82.65","231.5","18.200000000000003","227.5","20.700000000000003","249","overlapped_by (calculated average)","E07000034,E07000038"
"Alok Sharma","377","Reading West","Conservative","1442","2749","2778","http://sexymp.co.uk/mp/532.jpg","E14000890","65982","Reading West","England","79.6","158","83.65","136","18.7","166.5","21.7","125.5","overlapped_by (calculated average)","E06000038,E06000037"
"Pamela Nash","378","Airdrie and Shotts","Labour","1232","41844","30213","http://sexymp.co.uk/mp/452.jpg","S14000003","14400","Airdrie and Shotts","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Adrian Bailey","379","West Bromwich West","Labour Co-operative","1671","2537","3403","http://sexymp.co.uk/mp/21.jpg","E14001030","66047","West Bromwich West","England","76.8","330","81.3","318","17","332","20.3","293","covered_by","E08000028"
"Andrew George","380","St Ives","Liberal Democrat","1340","2975","2609","http://sexymp.co.uk/mp/221.jpg","E14000964","65854","St Ives","England","79.5","179","83.5","146","19","143","21.3","160","covered_by","E06000052"
"Paul Murphy","381","Torfaen","Labour","1651","2478","3253","http://sexymp.co.uk/mp/447.jpg","W07000053","66104","Torfaen","Wales","77.6","304","82.1","273","17.4","314","20.2","301","covered_by","W06000020"
"Philip Hollobone","382","Kettering","Conservative","1494","2702","2962","http://sexymp.co.uk/mp/293.jpg","E14000769","66001","Kettering","England","79.2","202","82.7","229","18.2","233","21","210","covered_by","E07000153"
"Andrew Bingham","383","High Peak","Conservative","1526","2597","2968","http://sexymp.co.uk/mp/49.jpg","E14000748","66052","High Peak","England","80","137","83.4","157","18.7","182","20.8","233","covered_by","E07000037"
"Stewart Jackson","384","Peterborough","Conservative","1448","2718","2827","http://sexymp.co.uk/mp/313.jpg","E14000878","65649","Peterborough","England","78.5","246","82.65","233","18.299999999999997","227.5","21","205.5","overlapped_by (calculated average)","E06000031,E07000010"
"Shabana Mahmood","385","Birmingham, Ladywood","Labour","1304","34797","29084","http://sexymp.co.uk/mp/385.jpg","E14000564","65989","Birmingham, Ladywood","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
"Sylvia Hermon","386","North Down","Independent","1304","32791","27504","http://sexymp.co.uk/mp/283.jpg","N06000013","66136","North Down","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"John Howell","387","Henley","Conservative","1490","2691","2970","http://sexymp.co.uk/mp/302.jpg","E14000742","65786","Henley","England","80.6","85.5","84.15","88","19.3","97.5","21.85","94","overlapped_by (calculated average)","E07000177,E07000179"
"Jessica Morden","388","Newport East","Labour","1301","35896","30035","http://sexymp.co.uk/mp/431.jpg","W07000055","66094","Newport East","Wales","80.1","128","83.9","113","19.2","107","21.9","78","covered_by","W06000021"
"Katy Clark","389","North Ayrshire and Arran","Labour","1383","31074","29863","http://sexymp.co.uk/mp/112.jpg","S14000048","14445","North Ayrshire and Arran","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Alison McGovern","390","Wirral South","Labour","1301","34603","29257","http://sexymp.co.uk/mp/403.jpg","E14001043","65847","Wirral South","England","77.9","279","81.9","288","18","253","20.3","296","covered_by","E08000015"
"Anne McIntosh","391","Thirsk and Malton","Conservative","1548","25266","30233","http://sexymp.co.uk/mp/407.jpg","E14000993","65686","Thirsk and Malton","England","79.6","164","83.85","137.5","19.1","122","21.75","135.5","overlapped_by (calculated average)","E07000164,E07000168"
"Chris Bryant","392","Rhondda","Labour","1463","3114","3345","http://sexymp.co.uk/mp/81.jpg","W07000052","66092","Rhondda","Wales","76.4","338","81","327","17","334","19.6","327","covered_by","W06000016"
"Kenneth Clarke","393","Rushcliffe","Conservative","1575","2732","3403","http://sexymp.co.uk/mp/113.jpg","E14000908","65736","Rushcliffe","England","80.9","59","84.4","70","19.4","89","22.1","61","covered_by","E07000176"
"Lorely Burt","394","Solihull","Liberal Democrat","1391","29365","29001","http://sexymp.co.uk/mp/92.jpg","E14000931","65879","Solihull","England","80.7","79","84.6","41","19.4","85","22.5","31","covered_by","E08000029"
"Paul Blomfield","395","Sheffield Central","Labour","1634","2409","3220","http://sexymp.co.uk/mp/57.jpg","E14000919","65957","Sheffield Central","England","78.7","231","82.4","253","18","247","20.5","263","covered_by","E08000019"
"Siobhain McDonagh","396","Mitcham and Morden","Labour","1285","33048","27869","http://sexymp.co.uk/mp/399.jpg","E14000823","66038","Mitcham and Morden","England","80.2","113","84.2","86","19.1","117","22","66","covered_by","E09000024"
"Joan Ruddock","397","Lewisham, Deptford","Labour","1330","30699","27901","http://sexymp.co.uk/mp/520.jpg","E14000789","66041","Lewisham, Deptford","England","78.2","258","82.6","241","17.8","283","20.9","218","covered_by","E09000023"
"Karen Lumley","398","Redditch","Conservative","1525","24922","29654","http://sexymp.co.uk/mp/379.jpg","E14000892","65700","Redditch","England","80.7","75","84.6","43","19.9","31","22.4","34","overlapped_by (calculated average)","E07000238"
"Andrea Leadsom","399","South Northamptonshire","Conservative","1497","25574","29614","http://sexymp.co.uk/mp/353.jpg","E14000942","65902","South Northamptonshire","England","79.80000000000001","158","83.1","181","18.75","158.5","21.25","169.5","overlapped_by (calculated average)","E07000154,E07000155"
"Emma Reynolds","400","Wolverhampton North East","Labour","1281","36171","30606","http://sexymp.co.uk/mp/502.jpg","E14001049","65777","Wolverhampton North East","England","77.4","316","81.7","299","17.7","284","20.3","283","covered_by","E08000031"
"Greg Knight","401","East Yorkshire","Conservative","1575","2442","3106","http://sexymp.co.uk/mp/342.jpg","E14000683","65979","East Yorkshire","England","79.6","168","82.9","210","18.7","186","20.8","244","covered_by","E06000011"
"Tom Harris","402","Glasgow South","Labour","1655","2430","3394","http://sexymp.co.uk/mp/267.jpg","S14000034","14430","Glasgow South","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Kate Hoey","403","Vauxhall","Labour","1481","26860","30872","http://sexymp.co.uk/mp/291.jpg","E14001008","65825","Vauxhall","England","78.2","257","83","200","18","249","21.3","169","covered_by","E09000022"
"Rushanara Ali","404","Bethnal Green and Bow","Labour","1247","36455","29651","http://sexymp.co.uk/mp/11.jpg","E14000555","65853","Bethnal Green and Bow","England","77.1","324","82","283","17","333","20.2","299","covered_by","E09000030"
"Bob Ainsworth","405","Coventry North East","Labour","1667","2558","3644","http://sexymp.co.uk/mp/6.jpg","E14000649","65636","Coventry North East","England","78.1","268","82.1","270","18.3","225","20.8","232","covered_by","E08000026"
"Valerie Vaz","406","Walsall South","Labour","1257","35685","29507","http://sexymp.co.uk/mp/601.jpg","E14001012","65832","Walsall South","England","77.9","281","82.3","255","18.1","240","20.9","225","covered_by","E08000030"
"Yvette Cooper","407","Normanton, Pontefract and Castleford","Labour","1339","30440","28932","http://sexymp.co.uk/mp/125.jpg","E14000836","65918","Normanton, Pontefract and Castleford","England","77.8","291","81.3","317","17.6","303","19.9","316","covered_by","E08000036"
"Dawn Primarolo","408","Bristol South","Labour","1339","29092","27639","http://sexymp.co.uk/mp/487.jpg","E14000601","66031","Bristol South","England","78.3","253","83","206","17.9","268","21.1","193","covered_by","E06000023"
"Mark Durkan","409","Foyle","Social Democratic and Labour","1561","2551","3262","http://sexymp.co.uk/mp/176.jpg","N06000008","66131","Foyle","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Rosie Winterton","410","Doncaster Central","Labour","1328","29924","28188","http://sexymp.co.uk/mp/637.jpg","E14000668","65621","Doncaster Central","England","77.5","305","81.7","297","17.5","312","20.4","281","covered_by","E08000017"
"Jenny Chapman","411","Darlington","Labour","1261","34832","29490","http://sexymp.co.uk/mp/107.jpg","E14000658","65802","Darlington","England","78.7","234","82.7","231","18","257","20.7","248","covered_by","E06000005"
"Catherin McKinnell","412","Newcastle upon Tyne North","Labour","1225","39738","31625","http://sexymp.co.uk/mp/409.jpg","E14000833","65664","Newcastle upon Tyne North","England","77.5","307","81.4","315","17.3","321","19.9","311","covered_by","E08000021"
"Mark Pawsey","413","Rugby","Conservative","1584","2327","3075","http://sexymp.co.uk/mp/474.jpg","E14000905","65656","Rugby","England","79.2","191","83.15","183","18.450000000000003","203","21.1","193","overlapped_by (calculated average)","E07000219,E07000220"
"Austin Mitchell","414","Great Grimsby","Labour","1670","2356","3428","http://sexymp.co.uk/mp/427.jpg","E14000716","65600","Great Grimsby","England","77.9","284","81.9","289","17.8","281","20.3","288","covered_by","E06000012"
"Glyn Davies","415","Montgomeryshire","Conservative","1462","2634","3034","http://sexymp.co.uk/mp/148.jpg","W07000063","66111","Montgomeryshire","Wales","80","138","83.5","139","19.1","128","21.8","102","covered_by","W06000023"
"Louise Ellman","416","Liverpool, Riverside","Labour Co-operative","1324","29686","28294","http://sexymp.co.uk/mp/184.jpg","E14000793","66066","Liverpool, Riverside","England","76.1","341","80.2","341","16.6","343","19.2","341","covered_by","E08000012"
"Barbara Keeley","417","Worsley and Eccles South","Labour","1197","37553","28780","http://sexymp.co.uk/mp/335.jpg","E14001054","65757","Worsley and Eccles South","England","76.1","342","80.5","340","16.7","341","19.2","340","covered_by","E08000006"
"Loraine Fullbrook","418","South Ribble","Conservative","1498","24667","29902","http://sexymp.co.uk/mp/213.jpg","E14000943","65951","South Ribble","England","79.26666666666667","191.66666666666666","82.39999999999999","250.33333333333334","18.5","197.66666666666666","20.566666666666666","255.33333333333334","overlapped_by (calculated average)","E07000118,E07000126,E07000127"
"Fiona ODonnell","419","East Lothian","Labour","1365","28452","28892","http://sexymp.co.uk/mp/460.jpg","S14000020","14417","East Lothian","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Teresa Pearse","420","Erith and Thamesmead","Labour","1266","34246","29765","http://sexymp.co.uk/mp/475.jpg","E14000696","66023","Erith and Thamesmead","England","79.4","178.5","83.30000000000001","170.5","18.3","222","21.15","180.5","overlapped_by (calculated average)","E09000004,E09000011"
"Mike Penning","421","Hemel Hempstead","Conservative","1556","2509","3260","http://sexymp.co.uk/mp/476.jpg","E14000739","65967","Hemel Hempstead","England","80.3","111","84.5","62","19.1","122","22.1","58","covered_by","E07000096"
"John Randall","422","Uxbridge and South Ruislip","Conservative","1615","2520","3520","http://sexymp.co.uk/mp/493.jpg","E14001007","65613","Uxbridge and South Ruislip","England","79.9","142","83.5","149","18.8","161","21.5","145","covered_by","E09000017"
"James Brokenshire","423","Old Bexley and Sidcup","Conservative","1430","2694","3029","http://sexymp.co.uk/mp/72.jpg","E14000869","65653","Old Bexley and Sidcup","England","80.3","110","84.4","75","19","140","21.8","94","covered_by","E09000004"
"Julie Elliot","424","Sunderland Central","Labour","1245","31975","27246","http://sexymp.co.uk/mp/181.jpg","E14000982","65586","Sunderland Central","England","77","325","80.7","332","17.3","322","19.3","338","covered_by","E08000024"
"Diana Johnson","425","Kingston upon Hull North","Labour","1306","29771","28081","http://sexymp.co.uk/mp/321.jpg","E14000772","65618","Kingston upon Hull North","England","76.6","335","80.5","339","16.8","337","19.4","331","covered_by","E06000010"
"Lindsay Hoyle","426","Chorley","Labour","1670","2349","3496","http://sexymp.co.uk/mp/303.jpg","E14000637","65792","Chorley","England","79","216","81.9","290","18.3","228","20.2","304","covered_by","E07000118"
"Alistair Carmichael","427","Orkney and Shetland","Liberal Democrat","1545","2515","3288","http://sexymp.co.uk/mp/102.jpg","S14000051","14448","Orkney and Shetland","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Tessa Munt","428","Wells","Liberal Democrat","1285","30671","28274","http://sexymp.co.uk/mp/444.jpg","E14001026","65560","Wells","England","80.55","89","84.15","89","19.25","96.5","21.75","99","overlapped_by (calculated average)","E07000187,E07000188"
"Heidi Alexander","429","Lewisham East","Labour","1138","41595","29253","http://sexymp.co.uk/mp/10.jpg","E14000787","65705","Lewisham East","England","78.2","258","82.6","241","17.8","283","20.9","218","covered_by","E09000023"
"Kerry McCarthey","430","Bristol East","Labour","1231","34094","28813","http://sexymp.co.uk/mp/394.jpg","E14000599","65839","Bristol East","England","78.3","253","83","206","17.9","268","21.1","193","covered_by","E06000023"
"Yasmin Qureshi","431","Bolton South East","Labour","1298","29937","28422","http://sexymp.co.uk/mp/491.jpg","E14000579","65712","Bolton South East","England","77.4","313","81.4","314","17.5","313","20.1","306","covered_by","E08000001"
"Alex Cunningham","432","Stockton North","Labour","1520","2547","3277","http://sexymp.co.uk/mp/136.jpg","E14000970","65641","Stockton North","England","78.3","254","82.3","254","17.8","278","20.7","251","covered_by","E06000004"
"Nigel Dodds","433","Belfast North","Democratic Unionist","1658","2291","3484","http://sexymp.co.uk/mp/159.jpg","N06000002","66125","Belfast North","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Gemma Doyle","434","West Dunbartonshire","Labour Co-operative","1202","36983","30664","http://sexymp.co.uk/mp/167.jpg","S14000059","14456","West Dunbartonshire","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Anne Milton","435","Guildford","Conservative","1534","23483","31353","http://sexymp.co.uk/mp/425.jpg","E14000719","65838","Guildford","England","82","9","85.19999999999999","20","20.25","12","22.75","20.5","overlapped_by (calculated average)","E07000209,E07000216"
"Fiona Bruce","436","Congleton","Conservative","1481","24578","30828","http://sexymp.co.uk/mp/79.jpg","E14000646","65771","Congleton","England","80.4","99","83.4","167","19.2","108","21.2","182","covered_by","E06000049"
"Paul Goggins","437","Wythenshawe and Sale East","Labour","1606","2307","3343","http://sexymp.co.uk/mp/231.jpg","E14001059","65669","Wythenshawe and Sale East","England","77.19999999999999","254","81.6","236","17.25","263.5","20.25","229","overlapped_by (calculated average)","E08000003,E08000009"
"Th!!r!!se Coffey","438","Suffolk Coastal","Conservative","1586","23438","33564","http://sexymp.co.uk/mp/120.jpg","E14000981","65607","Suffolk Coastal","England","80","135","83.75","123.5","19.35","90.5","21.5","135.5","overlapped_by (calculated average)","E07000205,E07000206"
"John Hemmings","439","Birmingham, Yardley","Liberal Democrat","1585","2456","3510","http://sexymp.co.uk/mp/277.jpg","E14000568","65707","Birmingham, Yardley","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
"Alison Seabeck","440","Plymouth, Moor View","Labour","1324","28211","29200","http://sexymp.co.uk/mp/528.jpg","E14000879","65974","Plymouth, Moor View","England","78.3","252","82.1","271","18.1","242","20.5","264","covered_by","E06000026"
"David Simpson","441","Upper Bann","Democratic Unionist","1555","2476","3442","http://sexymp.co.uk/mp/540.jpg","N06000017","66140","Upper Bann","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Hazel Blears","442","Salford and Eccles","Labour","1340","27945","29772","http://sexymp.co.uk/mp/55.jpg","E14000911","65688","Salford and Eccles","England","76.1","342","80.5","340","16.7","341","19.2","340","covered_by","E08000006"
"Stephen Lloyd","443","Eastbourne","Liberal Democrat","1486","2413","3150","http://sexymp.co.uk/mp/368.jpg","E14000684","65714","Eastbourne","England","81","58","84.2","81","19.6","63","21.9","86","overlapped_by (calculated average)","E07000065"
"Joe Benton","444","Bootle","Labour","1594","2428","3584","http://sexymp.co.uk/mp/42.jpg","E14000581","65821","Bootle","England","77.5","306","82.8","220","17.8","277","21.2","178","covered_by","E08000014"
"Sarah Newton","445","Truro and Falmouth","Conservative","1371","25723","29075","http://sexymp.co.uk/mp/455.jpg","E14001003","65659","Truro and Falmouth","England","79.5","179","83.5","146","19","143","21.3","160","covered_by","E06000052"
"Margaret Curran","446","Glasgow East","Labour","1390","26310","30659","http://sexymp.co.uk/mp/139.jpg","S14000030","14426","Glasgow East","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Robert Neill","447","Bromley and Chislehurst","Conservative","1560","2250","3225","http://sexymp.co.uk/mp/453.jpg","E14000604","65954","Bromley and Chislehurst","England","81","51","84.5","51","19.6","62","21.9","84","covered_by","E09000006"
"Roberta Blackman-Woods","448","City of Durham","Labour","1281","30113","30195","http://sexymp.co.uk/mp/53.jpg","E14000641","66021","City of Durham","England","77.9","280","81.5","306","17.7","289","19.9","318","covered_by","E06000047"
"William McCrea","449","South Antrim","Democratic Unionist","1561","2350","3426","http://sexymp.co.uk/mp/398.jpg","N06000014","66137","South Antrim","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Jon Trickett","450","Hemsworth","Labour","1528","2393","3376","http://sexymp.co.uk/mp/589.jpg","E14000740","66018","Hemsworth","England","77.8","291","81.3","317","17.6","303","19.9","316","covered_by","E08000036"
"David Hanson","451","Delyn","Labour","1537","2413","3443","http://sexymp.co.uk/mp/262.jpg","W07000042","66112","Delyn","Wales","79","215","82.4","251","18.4","214","20.6","256","covered_by","W06000005"
"Gary Streeter","452","South West Devon","Conservative","1549","2246","3254","http://sexymp.co.uk/mp/566.jpg","E14000950","65775","South West Devon","England","81.3","38","84.7","38","19.9","24","22.2","51","covered_by","E07000044"
"Stephen Mosley","453","City of Chester","Conservative","1507","2310","3194","http://sexymp.co.uk/mp/438.jpg","E14000640","65734","City of Chester","England","79.2","200","82.8","215","18.6","198","20.8","240","covered_by","E06000050"
"Meg Hillier","454","Hackney South and Shoreditch","Labour Co-operative","1208","30820","28295","http://sexymp.co.uk/mp/285.jpg","E14000721","65752","Hackney South and Shoreditch","England","77.7","294","82.8","223","18.1","244","21","212","covered_by","E09000012"
"Laura Sandys","455","South Thanet","Conservative","1503","23129","32069","http://sexymp.co.uk/mp/525.jpg","E14000948","65829","South Thanet","England","78.4","250","82.4","253.5","18.3","221.5","20.75","246","overlapped_by (calculated average)","E07000108,E07000114"
"Mary Glendon","456","North Tyneside","Labour","1349","26337","30213","http://sexymp.co.uk/mp/229.jpg","E14000853","65720","North Tyneside","England","78.1","267","82","278","17.6","306","20.5","265","covered_by","E08000022"
"Jim Sheridan","457","Paisley and Renfrewshire North","Labour","1545","2445","3569","http://sexymp.co.uk/mp/537.jpg","S14000052","14449","Paisley and Renfrewshire North","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Tom Clarke","458","Coatbridge, Chryston and Bellshill","Labour","1589","2479","3822","http://sexymp.co.uk/mp/114.jpg","S14000011","14408","Coatbridge, Chryston and Bellshill","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Dave Watts","459","St Helens North","Labour","1568","2347","3547","http://sexymp.co.uk/mp/612.jpg","E14000962","66073","St Helens North","England","78","271","81.6","304","17.9","271","19.9","312","covered_by","E08000013"
"Gerald Kaufman","460","Manchester, Gorton","Labour","1571","2509","3823","http://sexymp.co.uk/mp/333.jpg","E14000808","65834","Manchester, Gorton","England","74.8","345","79.5","346","15.8","346","18.8","344","covered_by","E08000003"
"William Bain","461","Glasgow North East","Labour","1473","2467","3388","http://sexymp.co.uk/mp/22.jpg","S14000032","14428","Glasgow North East","Scotland","0","0","0","0","0","0","0","0","no match (Scotland unavailable)",""
"Margaret Hodge","462","Barking","Labour","1398","24455","30819","http://sexymp.co.uk/mp/289.jpg","E14000540","65662","Barking","England","77.6","298","82","285","17.5","309","20.3","297","covered_by","E09000002"
"Phil Wilson","463","Sedgefield","Labour","1493","2347","3319","http://sexymp.co.uk/mp/633.jpg","E14000915","65763","Sedgefield","England","78.30000000000001","257","82.1","268.5","17.85","273","20.299999999999997","283","overlapped_by (calculated average)","E06000047,E06000005"
"Stephen Hepburn","464","Jarrow","Labour","1524","2280","3369","http://sexymp.co.uk/mp/281.jpg","E14000765","66026","Jarrow","England","77","325.5","81.25","318","17.200000000000003","317.5","19.7","322","overlapped_by (calculated average)","E08000020,E08000023"
"Margaret Ritchie","465","South Down","Social Democratic and Labour","1497","2382","3413","http://sexymp.co.uk/mp/506.jpg","N06000015","66138","South Down","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Diane Abbott","466","Hackney North and Stoke Newington","Labour","1443","24298","32869","http://sexymp.co.uk/mp/2.jpg","E14000720","65550","Hackney North and Stoke Newington","England","77.7","294","82.8","223","18.1","244","21","212","covered_by","E09000012"
"Gisela Stuart","467","Birmingham, Edgbaston","Labour","1429","24029","32084","http://sexymp.co.uk/mp/569.jpg","E14000560","65931","Birmingham, Edgbaston","England","77.6","303","82.1","276","17.8","275","20.6","255","covered_by","E08000025"
"Harriet Harman","468","Camberwell and Peckham","Labour","1253","28323","29825","http://sexymp.co.uk/mp/263.jpg","E14000615","65913","Camberwell and Peckham","England","78","269","83.1","187","17.9","265","21.4","153","covered_by","E09000028"
"Ian Lavery","469","Wansbeck","Labour","1492","2372","3426","http://sexymp.co.uk/mp/350.jpg","E14001014","65631","Wansbeck","England","78.8","224","82.5","246","18.4","210","20.5","262","covered_by","E06000048"
"Graham Allen","470","Nottingham North","Labour","1517","2279","3395","http://sexymp.co.uk/mp/12.jpg","E14000866","65643","Nottingham North","England","76.9","328","81.5","307","16.8","340","20.5","266","covered_by","E06000018"
"Michelle Gildernew","471","Fermanagh and South Tyrone","Sinn Fein","1432","24877","33621","http://sexymp.co.uk/mp/224.jpg","N06000007","66130","Fermanagh and South Tyrone","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Helen Jones","472","Warrington North","Labour","1331","25712","30600","http://sexymp.co.uk/mp/327.jpg","E14001017","65874","Warrington North","England","78.2","265","82","284","17.6","295","20.3","295","covered_by","E06000007"
"Frank Dobson","473","Holborn and St Pancras","Labour","1508","2494","3700","http://sexymp.co.uk/mp/157.jpg","E14000750","65824","Holborn and St Pancras","England","80.5","91","85.4","14","20.2","16","23.8","1","covered_by","E09000007"
"Henry Bellingham","474","North West Norfolk","Conservative","1444","2361","3253","http://sexymp.co.uk/mp/40.jpg","E14000859","65713","North West Norfolk","England","79.6","166","84","106","19.1","121","21.8","98","covered_by","E07000146"
"Alisdair McDonnell","475","Belfast South","Social Democratic and Labour","1517","2333","3505","http://sexymp.co.uk/mp/400.jpg","N06000003","66126","Belfast South","Northern Ireland","0","0","0","0","0","0","0","0","no match (Northern Ireland unavailable)",""
"Edward Miliband","476","Doncaster North","Labour","1405","3511","4624","http://sexymp.co.uk/mp/421.jpg","E14000669","65672","Doncaster North","England","77.5","305","81.7","297","17.5","312","20.4","281","covered_by","E08000017"
"Shaun Woodward","477","St Helens South and Whiston","Labour","1563","2344","3705","http://sexymp.co.uk/mp/642.jpg","E14000963","65732","St Helens South and Whiston","England","77.3","302.5","81.15","318.5","17.549999999999997","297","19.6","322.5","overlapped_by (calculated average)","E08000011,E08000013"
